MS SubClass,Lot Frontage,Street,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Enclosed Porch,Screen Porch,Pool QC,Fence,Mo Sold,Yr Sold,SalePrice,House_Age,Remod_Age,Total_SF,Total_Bathrooms,Has_Screen_Porch,Has_Enclosed_Porch,Lot Area_log,Open Porch SF_log,Neighborhood_Tier,Is_GasA,Is_CompShg,Is_Normal_Cond1,Is_Normal_Cond2,Has_Misc_Feature,MS Zoning_FV,MS Zoning_Other,MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Alley_No Alley Access,Alley_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1Story,House Style_2Story,House Style_Other,House Style_SFoyer,House Style_SLvl,Roof Style_Hip,Roof Style_Other,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Other,Exterior 1st_Plywood,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Other,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_No Basement,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_No Garage,Sale Type_ConLD,Sale Type_New,Sale Type_Other,Sale Type_WD ,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial
120,24.0,1,4,4,3,7,6,1975,1975.0,0.0,3,3,4,3,1,1,0.0,836.0,836.0,5,1,836,0,836,0.0,0.0,1,0,2,1,3,4,8,0,0,1975.0,1,1.0,308.0,3,3,2,0,0,0,0,0,6,2010.0,120000,35.0,35.0,1672.0,1.0,0,0,7.732369222284388,3.4339872044851463,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
160,24.0,1,4,4,3,6,5,1978,1978.0,0.0,3,3,4,3,1,5,311.0,544.0,855.0,2,1,855,601,1456,0.0,0.0,2,1,3,1,3,7,8,1,3,1978.0,1,2.0,440.0,3,3,2,26,0,0,0,0,7,2010.0,146000,32.0,32.0,2311.0,2.5,0,0,7.732369222284388,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,102.0,1,3,4,3,9,5,2009,2010.0,162.0,5,3,5,3,1,1,0.0,1590.0,1590.0,5,1,1627,707,2334,0.0,0.0,2,1,3,1,5,10,8,1,4,2009.0,3,3.0,751.0,3,3,2,144,0,0,0,0,1,2010.0,376162,1.0,0.0,3924.0,2.5,0,0,9.461799234270439,4.897839799950911,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,98.0,1,4,4,3,8,5,2007,2008.0,200.0,4,3,5,3,1,6,1218.0,486.0,1704.0,5,1,1704,0,1704,1.0,0.0,2,0,3,1,4,7,8,1,4,2008.0,2,3.0,772.0,3,3,2,0,0,0,0,0,5,2010.0,306000,3.0,2.0,3408.0,3.0,0,0,9.348274558065496,3.9318256327243257,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,83.0,1,3,4,3,9,5,2009,2010.0,450.0,5,3,5,3,3,6,1646.0,284.0,1930.0,5,1,1940,0,1940,1.0,0.0,2,1,3,1,5,8,8,1,4,2010.0,3,3.0,606.0,3,3,2,168,0,0,0,0,4,2010.0,395192,1.0,0.0,3870.0,3.5,0,0,9.226213721132472,4.564348191467836,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,94.0,1,3,4,3,8,5,2009,2010.0,256.0,4,3,4,3,1,1,0.0,1544.0,1544.0,5,1,1544,0,1544,0.0,0.0,2,0,3,1,4,7,8,0,0,2009.0,2,3.0,868.0,3,3,2,0,0,0,0,0,6,2010.0,290941,1.0,0.0,3088.0,2.0,0,0,9.46374151045109,3.58351893845611,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,95.0,1,4,4,3,7,5,2005,2005.0,226.0,4,3,4,3,2,4,1201.0,340.0,1541.0,5,1,1541,0,1541,0.0,0.0,2,0,3,1,4,7,8,1,4,2005.0,2,2.0,532.0,3,3,2,0,0,0,0,0,5,2010.0,220000,5.0,5.0,3082.0,2.0,0,0,9.407796816354407,4.2626798770413155,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,90.0,1,4,4,3,9,5,2005,2005.0,615.0,4,3,5,3,1,6,110.0,1588.0,1698.0,5,1,1698,0,1698,0.0,0.0,2,0,3,1,5,7,8,1,4,2005.0,3,3.0,730.0,3,3,2,192,0,0,0,0,6,2010.0,275000,5.0,5.0,3396.0,2.0,0,0,9.351926736038054,4.31748811353631,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,79.0,1,3,4,3,8,5,2005,2006.0,240.0,4,3,5,3,1,6,28.0,1794.0,1822.0,5,1,1822,0,1822,0.0,0.0,2,0,3,1,5,8,8,1,4,2005.0,2,3.0,678.0,3,3,2,0,0,0,0,0,2,2010.0,259000,5.0,4.0,3644.0,2.0,0,0,9.555559953069064,4.787491742782046,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,70.0,1,3,4,3,7,5,2004,2004.0,168.0,4,3,4,3,1,6,2.0,1515.0,1517.0,5,1,1535,0,1535,0.0,0.0,2,0,3,1,4,7,8,0,0,2004.0,2,2.0,532.0,3,3,2,0,0,0,0,0,3,2010.0,214000,6.0,6.0,3052.0,2.0,0,0,9.227394126542011,0.0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,100.0,1,3,4,3,9,5,2009,2010.0,760.0,5,3,5,3,4,6,2188.0,142.0,2330.0,5,1,2364,0,2364,1.0,0.0,2,1,2,1,5,11,8,2,4,2009.0,3,3.0,820.0,3,3,2,0,0,0,0,0,3,2010.0,611657,1.0,0.0,4694.0,3.5,0,0,9.466531777336593,4.219507705176107,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
120,44.0,1,3,4,3,7,5,2009,2010.0,128.0,4,3,4,3,2,6,733.0,625.0,1358.0,5,1,1358,0,1358,1.0,0.0,2,0,2,1,4,6,8,1,4,2010.0,2,2.0,484.0,3,3,2,192,0,0,0,0,6,2010.0,224000,1.0,0.0,2716.0,3.0,0,0,8.759668671029939,3.58351893845611,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,110.0,1,4,4,2,9,5,2003,2004.0,1095.0,5,3,5,3,4,6,1373.0,1473.0,2846.0,5,1,2696,0,2696,1.0,0.0,2,1,3,1,5,10,8,2,4,2003.0,3,3.0,958.0,3,3,2,220,0,0,0,0,6,2010.0,500000,7.0,6.0,5542.0,3.5,0,0,9.568084743872936,5.017279836814924,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,105.0,1,4,4,3,8,5,2002,2002.0,232.0,4,3,4,3,4,6,578.0,1093.0,1671.0,5,1,1687,563,2250,1.0,0.0,2,1,3,1,4,7,8,1,5,2002.0,3,3.0,756.0,3,3,2,238,0,0,0,0,6,2010.0,320000,8.0,8.0,3921.0,3.5,0,0,9.521568058002977,4.875197323201151,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
120,61.0,1,4,4,3,9,5,2005,2005.0,412.0,5,3,5,3,1,6,456.0,1296.0,1752.0,5,1,1752,0,1752,1.0,0.0,2,0,2,1,5,6,8,1,4,2005.0,2,2.0,576.0,3,3,2,196,0,0,0,0,2,2010.0,319900,5.0,5.0,3504.0,3.0,0,0,8.943636705909594,4.418840607796598,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
120,41.0,1,3,4,3,8,5,2006,2006.0,178.0,4,3,4,3,2,6,24.0,1346.0,1370.0,5,1,1370,0,1370,0.0,0.0,2,0,2,1,4,6,8,1,4,2006.0,2,2.0,484.0,3,3,2,120,0,0,0,0,4,2010.0,205000,4.0,4.0,2740.0,2.0,0,0,8.872487182278038,3.912023005428146,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
160,36.0,1,4,4,3,7,5,2003,2003.0,106.0,4,3,4,3,1,1,0.0,764.0,764.0,5,1,764,862,1626,0.0,0.0,2,1,2,1,4,6,8,0,0,2003.0,2,2.0,474.0,3,3,2,0,0,0,0,0,6,2010.0,175500,7.0,7.0,2390.0,2.5,0,0,7.874358824729881,3.332204510175204,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
20,100.0,1,3,4,3,6,5,2005,2005.0,0.0,4,3,4,3,1,1,0.0,1324.0,1324.0,5,1,1324,0,1324,0.0,0.0,2,0,3,1,4,6,8,0,0,2005.0,3,2.0,430.0,3,3,2,36,0,0,0,0,1,2010.0,199500,5.0,5.0,2648.0,2.0,0,0,9.825255704266555,3.1780538303479458,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
120,43.0,1,4,4,3,7,5,2006,2006.0,14.0,4,3,4,3,3,6,16.0,1129.0,1145.0,5,1,1145,0,1145,0.0,0.0,2,0,2,1,4,6,8,0,0,2006.0,3,2.0,437.0,3,3,2,100,0,0,0,0,1,2010.0,160000,4.0,4.0,2290.0,2.0,0,0,8.07215530818825,4.762173934797756,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
120,43.0,1,4,4,3,8,5,2004,2005.0,16.0,4,3,4,3,1,6,24.0,1232.0,1256.0,5,1,1269,0,1269,0.0,0.0,2,0,2,1,4,6,8,1,3,2004.0,3,2.0,430.0,3,3,2,146,0,144,0,0,4,2010.0,192000,6.0,5.0,2525.0,2.0,1,0,8.065579427282092,3.044522437723423,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80,67.0,1,3,4,3,7,5,2004,2004.0,0.0,4,3,4,3,1,6,326.0,58.0,384.0,5,1,744,630,1374,1.0,0.0,2,1,3,1,4,7,8,1,4,2004.0,3,2.0,400.0,3,3,2,100,0,0,0,0,6,2010.0,184500,6.0,6.0,1758.0,3.5,0,0,9.495594499353297,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
60,63.0,1,4,4,3,6,5,2002,2002.0,0.0,4,3,4,3,1,6,625.0,235.0,860.0,5,1,860,1100,1960,1.0,0.0,2,1,4,1,4,8,8,2,3,2002.0,3,2.0,440.0,3,3,2,288,0,0,0,0,5,2010.0,216500,8.0,8.0,2820.0,3.5,0,0,8.968523555396352,3.8918202981106265,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
60,63.0,1,3,4,3,7,5,2004,2004.0,0.0,4,3,4,3,1,1,0.0,847.0,847.0,5,1,847,886,1733,0.0,0.0,2,1,3,1,4,7,8,1,4,2004.0,3,2.0,433.0,3,3,2,144,0,0,0,0,4,2010.0,185088,6.0,6.0,2580.0,2.5,0,0,9.056956065076825,3.8918202981106265,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
80,63.0,1,3,4,3,7,5,2000,2000.0,0.0,3,3,4,3,1,6,250.0,134.0,384.0,5,1,774,656,1430,0.0,0.0,2,1,3,1,3,7,8,1,3,2000.0,3,2.0,400.0,3,3,2,180,0,0,0,0,4,2010.0,180000,10.0,10.0,1814.0,2.5,0,0,8.955577146281511,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
60,50.0,1,3,4,3,7,5,2001,2001.0,180.0,4,3,4,3,1,1,0.0,884.0,884.0,5,1,884,1151,2035,0.0,0.0,2,1,3,1,4,8,8,1,4,2001.0,3,2.0,434.0,3,3,2,144,0,0,0,0,5,2010.0,222500,9.0,9.0,2919.0,2.5,0,0,9.159678457173955,3.8918202981106265,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
60,108.0,1,3,4,3,9,5,1999,1999.0,165.0,4,3,4,3,1,1,0.0,1393.0,1393.0,5,1,1422,1177,2599,0.0,0.0,2,1,4,1,4,10,8,1,3,1999.0,3,3.0,779.0,3,3,2,668,0,0,0,0,5,2010.0,333168,11.0,11.0,3992.0,2.5,0,0,9.6006918422743,3.4339872044851463,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
60,60.0,1,2,4,3,8,5,1998,1998.0,114.0,4,3,5,3,1,1,0.0,1629.0,1629.0,5,1,1645,830,2475,0.0,0.0,2,1,4,1,4,7,8,1,3,1998.0,3,3.0,962.0,3,3,2,23,0,256,0,0,1,2010.0,355000,12.0,12.0,4104.0,2.5,1,0,9.76617760157152,5.153291594497779,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,59.0,1,3,4,3,7,5,1996,1996.0,338.0,4,3,4,3,1,6,919.0,801.0,1720.0,5,1,1720,0,1720,1.0,0.0,2,0,3,1,4,7,8,1,3,1996.0,3,2.0,527.0,3,3,2,240,154,0,0,0,3,2010.0,260400,14.0,14.0,3440.0,3.0,0,1,9.268043082104471,4.04305126783455,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,98.0,1,3,4,3,8,5,1994,1995.0,362.0,4,3,5,3,3,6,1032.0,431.0,1463.0,5,1,1500,1122,2622,1.0,0.0,2,1,3,1,4,9,8,2,3,1994.0,2,2.0,712.0,3,3,2,186,0,0,0,0,4,2010.0,325000,16.0,15.0,4085.0,3.5,0,0,9.413852481341165,3.4965075614664802,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,92.0,1,3,4,3,8,7,1999,2007.0,348.0,4,3,4,3,1,6,524.0,628.0,1152.0,5,1,1164,1106,2270,0.0,0.0,2,1,4,1,4,9,8,1,4,1999.0,3,3.0,671.0,3,3,2,132,0,0,0,0,4,2010.0,290000,11.0,3.0,3422.0,2.5,0,0,9.372884301161463,4.060443010546419,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,58.0,1,2,4,3,7,5,1998,1998.0,30.0,4,3,4,3,1,1,0.0,1195.0,1195.0,4,1,1195,644,1839,0.0,0.0,2,1,4,1,3,7,8,0,0,1998.0,3,2.0,486.0,3,3,2,0,0,0,0,0,6,2010.0,221000,12.0,12.0,3034.0,2.5,0,0,9.727406483331627,4.406719247264253,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50,56.0,1,3,4,3,8,5,1995,1996.0,579.0,4,3,4,3,3,6,816.0,1217.0,2033.0,5,1,2053,1185,3238,1.0,0.0,2,1,4,1,4,9,8,1,5,1996.0,3,3.0,666.0,3,3,2,283,0,0,0,0,3,2010.0,410000,15.0,14.0,5271.0,3.5,0,0,9.597030324758013,4.465908118654584,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,73.0,1,4,4,3,8,5,2005,2006.0,226.0,4,3,4,3,0,1,0.0,1595.0,1595.0,5,1,1595,0,1595,0.0,0.0,2,0,2,1,4,6,8,1,4,2005.0,2,3.0,880.0,3,3,2,144,0,0,0,0,5,2010.0,221500,5.0,4.0,3190.0,2.0,0,0,9.10364563330522,0.0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,92.0,1,4,4,3,7,5,2009,2010.0,0.0,4,3,4,3,1,1,0.0,1218.0,1218.0,5,1,1218,0,1218,0.0,0.0,2,0,2,1,4,4,8,0,0,2009.0,2,2.0,676.0,3,3,2,0,0,0,0,0,4,2010.0,204500,1.0,0.0,2436.0,2.0,0,0,9.128696382935672,4.919980925828125,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60,72.0,1,4,4,3,7,5,2009,2009.0,0.0,3,3,4,3,2,6,24.0,732.0,756.0,5,1,764,783,1547,0.0,0.0,2,1,3,1,4,7,8,0,0,2009.0,1,2.0,614.0,3,3,2,169,0,0,0,0,6,2010.0,215200,1.0,1.0,2303.0,2.5,0,0,9.0642735958414,3.828641396489095,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,75.0,1,4,4,3,8,5,2008,2008.0,36.0,4,3,4,3,3,6,1078.0,488.0,1566.0,5,1,1566,0,1566,1.0,0.0,2,0,3,1,4,7,8,0,0,2008.0,2,2.0,750.0,3,3,2,144,0,0,0,0,4,2010.0,262500,2.0,2.0,3132.0,3.0,0,0,9.105090961257085,5.1298987149230735,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,100.0,1,4,4,3,7,5,2004,2005.0,0.0,4,3,4,3,1,6,222.0,769.0,991.0,5,1,991,956,1947,0.0,0.0,2,1,3,1,4,8,8,1,4,2004.0,2,2.0,678.0,3,3,2,0,0,0,0,2,5,2010.0,254900,6.0,5.0,2938.0,2.5,0,0,9.437714959818209,4.919980925828125,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,84.0,1,4,4,3,6,5,2005,2005.0,0.0,4,3,5,3,1,6,1414.0,54.0,1468.0,5,1,1468,0,1468,1.0,0.0,2,0,2,1,4,6,8,1,4,2005.0,3,2.0,528.0,3,3,2,0,0,216,0,0,5,2010.0,271500,5.0,5.0,2936.0,3.0,1,0,9.25349564229011,4.634728988229636,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
